IS	290	60027	58650	1377	0
IS	291	58916	57572	1344	0
IS	292	57272	55979	1293	0
IS	293	56208	54899	1309	0
IS	294	56053	54787	1266	0
IS	295	56235	54936	1299	0
IS	296	55699	54472	1227	0
IS	297	56447	55148	1299	0
IS	298	55497	54225	1272	0
IS	299	55856	54602	1254	0
IS	300	54636	53383	1253	0
IS	301	53801	52558	1243	0
IS	302	52720	51472	1248	0
IS	303	52099	50899	1200	0
IS	304	50727	49525	1202	0
IS	305	50913	49621	1292	0
IS	306	50253	49059	1194	0
IS	307	50779	49515	1264	0
IS	308	50543	49338	1205	0
IS	309	50307	49116	1191	0
IS	310	49724	48471	1253	0
IS	311	49683	48489	1194	0
IS	312	48287	47072	1215	0
IS	313	47226	46090	1136	0
IS	314	46670	45512	1158	0
IS	315	46554	45389	1165	0
IS	316	46692	45565	1127	0
IS	317	46553	45412	1141	0
IS	318	46029	44904	1125	0
IS	319	45765	44699	1066	0
IS	320	45495	44335	1160	0
IS	321	44485	43328	1157	0
IS	322	43077	41949	1128	0
IS	323	42063	40997	1066	0
IS	324	42077	40929	1148	0
IS	325	41237	40149	1088	0
IS	326	41612	40529	1083	0
IS	327	41649	40543	1106	0
IS	328	41524	40435	1089	0
IS	329	41223	40155	1068	0
IS	330	41171	40181	990	0
IS	331	40549	39512	1037	0
IS	332	40106	39024	1082	0
IS	333	39271	38209	1062	0
IS	334	38547	37559	988	0
IS	335	37828	36834	994	0
IS	336	38270	37269	1001	0
IS	337	37438	36437	1001	0
IS	338	37707	36731	976	0
IS	339	37623	36648	975	0
IS	340	37167	36202	965	0
IS	341	37277	36323	954	0
IS	342	36687	35756	931	0
IS	343	35600	34618	982	0
IS	344	35017	34045	972	0
IS	345	34070	33113	957	0
IS	346	33869	32855	1014	0
IS	347	33476	32538	938	0
IS	348	33679	32708	971	0
IS	349	33502	32508	994	0
IS	350	33556	32624	932	0
IS	351	33399	32476	923	0
IS	352	32928	32036	892	0
IS	353	32620	31714	906	0
IS	354	31492	30625	867	0
IS	355	31007	30093	914	0
IS	356	30302	29453	849	0
IS	357	30319	29429	890	0
IS	358	29885	29040	845	0
IS	359	30040	29144	896	0
IS	360	30062	29216	846	0
IS	361	29902	29072	830	0
IS	362	29968	29148	820	0
IS	363	28969	28184	785	0
IS	364	28831	28026	805	0
IS	365	28211	27371	840	0
IS	366	27341	26527	814	0
IS	367	27628	26824	804	0
IS	368	27113	26315	798	0
IS	369	27199	26402	797	0
IS	370	27549	26745	804	0
IS	371	27225	26446	779	0
IS	372	26910	26124	786	0
IS	373	26299	25598	701	0
IS	374	26208	25448	760	0
IS	375	25342	24562	780	0
IS	376	24852	24084	768	0
IS	377	24565	23801	764	0
IS	378	24107	23348	759	0
IS	379	24605	23893	712	0
IS	380	24277	23524	753	0
IS	381	24507	23819	688	0
IS	382	24188	23527	661	0
IS	383	24335	23567	768	0
IS	384	23485	22716	769	0
IS	385	23395	22656	739	0
IS	386	23282	22525	757	0
IS	387	22795	22110	685	0
IS	388	22476	21753	723	0
IS	389	22706	21986	720	0
IS	390	22607	21874	733	0
IS	391	22250	21537	713	0
IS	392	22256	21537	719	0
IS	393	22176	21433	743	0
IS	394	21582	20884	698	0
IS	395	21467	20739	728	0
IS	396	21229	20507	722	0
IS	397	20357	19667	690	0
IS	398	20439	19758	681	0
IS	399	20190	19530	660	0
IS	400	20133	19502	631	0
IS	401	20038	19412	626	0
IS	402	19950	19324	626	0
IS	403	19764	19079	685	0
IS	404	19577	18860	717	0
IS	405	19700	18993	707	0
IS	406	18533	17831	702	0
IS	407	18833	18121	712	0
IS	408	18235	17599	636	0
IS	409	18115	17408	707	0
IS	410	18289	17629	660	0
IS	411	17735	17073	662	0
IS	412	17868	17257	611	0
IS	413	17782	17145	637	0
IS	414	17585	16967	618	0
IS	415	17773	17158	615	0
IS	416	17460	16765	695	0
IS	417	17028	16350	678	0
IS	418	16640	16026	614	0
IS	419	16597	15912	685	0
IS	420	16610	15971	639	0
IS	421	16111	15514	597	0
IS	422	16186	15578	608	0
IS	423	16303	15669	634	0
IS	424	16376	15760	616	0
IS	425	16322	15642	680	0
IS	426	15670	15050	620	0
IS	427	15337	14686	651	0
IS	428	15104	14504	600	0
IS	429	15105	14487	618	0
IS	430	14680	14053	627	0
IS	431	14734	14088	646	0
IS	432	14254	13659	595	0
IS	433	14673	14045	628	0
IS	434	14483	13863	620	0
IS	435	14704	14099	605	0
IS	436	14649	13954	695	0
IS	437	14179	13554	625	0
IS	438	13901	13277	624	0
IS	439	13372	12804	568	0
IS	440	13387	12773	614	0
IS	441	13531	12890	641	0
IS	442	13218	12598	620	0
IS	443	13510	12884	626	0
IS	444	13397	12805	592	0
IS	445	13119	12521	598	0
IS	446	13017	12429	588	0
IS	447	12851	12284	567	0
IS	448	12486	11913	573	0
IS	449	12298	11731	567	0
IS	450	12543	11967	576	0
IS	451	11934	11396	538	0
IS	452	12115	11557	558	0
IS	453	12267	11703	564	0
IS	454	12334	11765	569	0
IS	455	12335	11754	581	0
IS	456	12223	11663	560	0
IS	457	11934	11404	530	0
IS	458	11715	11148	567	0
IS	459	11617	11052	565	0
IS	460	11282	10763	519	0
IS	461	11433	10847	586	0
IS	462	11033	10511	522	0
IS	463	11122	10587	535	0
IS	464	11151	10603	548	0
IS	465	11247	10689	558	0
IS	466	10910	10386	524	0
IS	467	10883	10354	529	0
IS	468	10662	10154	508	0
IS	469	10821	10289	532	0
IS	470	10564	10059	505	0
IS	471	10303	9755	548	0
IS	472	10110	9581	529	0
IS	473	10306	9777	529	0
IS	474	10226	9699	527	0
IS	475	10016	9521	495	0
IS	476	10141	9620	521	0
IS	477	10298	9741	557	0
IS	478	9906	9393	513	0
IS	479	9789	9279	510	0
IS	480	9562	9042	520	0
IS	481	9384	8865	519	0
IS	482	9492	8951	541	0
IS	483	9355	8813	542	0
IS	484	9457	8933	524	0
IS	485	9409	8862	547	0
IS	486	9421	8898	523	0
IS	487	9164	8592	572	0
IS	488	9399	8867	532	0
IS	489	9056	8531	525	0
IS	490	8761	8247	514	0
IS	491	9105	8574	531	0
IS	492	8975	8414	561	0
IS	493	8715	8193	522	0
IS	494	8819	8290	529	0
IS	495	8838	8301	537	0
IS	496	8869	8283	586	0
IS	497	8630	8143	487	0
IS	498	8610	8090	520	0
IS	499	8264	7739	525	0
IS	500	8303	7801	502	0
IS	501	8380	7867	513	0
IS	502	8230	7723	507	0
IS	503	8118	7610	508	0
IS	504	7789	7314	475	0
IS	505	8328	7785	543	0
IS	506	8379	7851	528	0
IS	507	8125	7612	513	0
IS	508	7975	7463	512	0
IS	509	8287	7710	577	0
IS	510	8026	7516	510	0
IS	511	7958	7432	526	0
IS	512	7960	7457	503	0
IS	513	7965	7423	542	0
IS	514	7691	7190	501	0
IS	515	7588	7063	525	0
IS	516	7687	7189	498	0
IS	517	7858	7321	537	0
IS	518	7879	7345	534	0
IS	519	7899	7369	530	0
IS	520	7636	7126	510	0
IS	521	7573	7049	524	0
IS	522	7486	6952	534	0
IS	523	7350	6849	501	0
IS	524	7413	6880	533	0
IS	525	7059	6566	493	0
IS	526	7305	6770	535	0
IS	527	7393	6836	557	0
IS	528	7382	6860	522	0
IS	529	7274	6788	486	0
IS	530	7242	6724	518	0
IS	531	7347	6781	566	0
IS	532	7001	6448	553	0
IS	533	7080	6549	531	0
IS	534	7111	6588	523	0
IS	535	7083	6547	536	0
IS	536	7446	6862	584	0
IS	537	7273	6730	543	0
IS	538	7115	6582	533	0
IS	539	6986	6458	528	0
IS	540	7126	6566	560	0
IS	541	7019	6470	549	0
IS	542	7021	6449	572	0
IS	543	7148	6579	569	0
IS	544	6735	6211	524	0
IS	545	6765	6250	515	0
IS	546	6850	6313	537	0
IS	547	6806	6279	527	0
IS	548	6900	6364	536	0
IS	549	6741	6203	538	0
IS	550	6781	6234	547	0
IS	551	6968	6426	542	0
IS	552	6700	6161	539	0
IS	553	6555	6013	542	0
IS	554	6740	6192	548	0
IS	555	6879	6303	576	0
IS	556	6790	6211	579	0
IS	557	6777	6215	562	0
IS	558	6823	6292	531	0
IS	559	6688	6152	536	0
IS	560	6652	6108	544	0
IS	561	6591	6025	566	0
IS	562	6722	6161	561	0
IS	563	6650	6068	582	0
IS	564	6712	6143	569	0
IS	565	6429	5898	531	0
IS	566	6619	6067	552	0
IS	567	6517	5976	541	0
IS	568	6723	6136	587	0
IS	569	6628	6095	533	0
IS	570	6508	5971	537	0
IS	571	6695	6152	543	0
IS	572	6582	6067	515	0
IS	573	6656	6109	547	0
IS	574	6662	6101	561	0
IS	575	6380	5822	558	0
IS	576	6188	5689	499	0
IS	577	6332	5810	522	0
IS	578	6295	5777	518	0
IS	579	6240	5722	518	0
IS	580	6301	5775	526	0
IS	581	6254	5730	524	0
IS	582	6370	5865	505	0
IS	583	6346	5795	551	0
IS	584	6515	5972	543	0
IS	585	6539	5993	546	0
IS	586	6215	5689	526	0
IS	587	6362	5828	534	0
IS	588	6505	5949	556	0
IS	589	6266	5744	522	0
IS	590	6438	5861	577	0
IS	591	6472	5925	547	0
IS	592	6393	5869	524	0
IS	593	6426	5875	551	0
IS	594	6235	5709	526	0
IS	595	6225	5697	528	0
IS	596	6074	5593	481	0
IS	597	5956	5440	516	0
IS	598	5929	5426	503	0
IS	599	6080	5562	518	0
IS	600	6255	5743	512	0
IS	601	6141	5644	497	0
IS	602	6035	5524	511	0
IS	603	6019	5506	513	0
IS	604	5876	5380	496	0
IS	605	5973	5472	501	0
IS	606	5798	5320	478	0
IS	607	5843	5336	507	0
IS	608	6079	5552	527	0
IS	609	6060	5544	516	0
IS	610	5666	5213	453	0
IS	611	5774	5284	490	0
IS	612	5871	5371	500	0
IS	613	5753	5267	486	0
IS	614	5769	5272	497	0
IS	615	5909	5435	474	0
IS	616	5904	5418	486	0
IS	617	5966	5476	490	0
IS	618	5839	5333	506	0
IS	619	5953	5492	461	0
IS	620	5744	5273	471	0
IS	621	5722	5241	481	0
IS	622	5833	5370	463	0
IS	623	5636	5204	432	0
IS	624	5920	5452	468	0
IS	625	5862	5402	460	0
IS	626	5723	5268	455	0
IS	627	5642	5213	429	0
IS	628	5861	5349	512	0
IS	629	5839	5356	483	0
IS	630	5602	5126	476	0
IS	631	5597	5137	460	0
IS	632	5872	5369	503	0
IS	633	5655	5196	459	0
IS	634	5683	5224	459	0
IS	635	5610	5163	447	0
IS	636	5696	5220	476	0
IS	637	5772	5290	482	0
IS	638	5450	5033	417	0
IS	639	5534	5093	441	0
IS	640	5441	4985	456	0
IS	641	5749	5284	465	0
IS	642	5781	5332	449	0
IS	643	5568	5113	455	0
IS	644	5696	5236	460	0
IS	645	5441	5029	412	0
IS	646	5664	5228	436	0
IS	647	5453	5022	431	0
IS	648	5554	5128	426	0
IS	649	5444	5029	415	0
IS	650	5593	5175	418	0
IS	651	5389	4949	440	0
IS	652	5422	4971	451	0
IS	653	5490	5049	441	0
IS	654	5490	5055	435	0
IS	655	5692	5241	451	0
IS	656	5781	5321	460	0
IS	657	5477	5041	436	0
IS	658	5468	5009	459	0
IS	659	5394	4961	433	0
IS	660	5368	4909	459	0
IS	661	5410	4979	431	0
IS	662	5499	5030	469	0
IS	663	5248	4779	469	0
IS	664	5401	4915	486	0
IS	665	5324	4851	473	0
IS	666	5510	5017	493	0
IS	667	5357	4857	500	0
IS	668	5564	5068	496	0
IS	669	5447	4992	455	0
IS	670	5433	4934	499	0
IS	671	5604	5097	507	0
IS	672	5500	5047	453	0
IS	673	5558	5104	454	0
IS	674	5386	4914	472	0
IS	675	5467	5015	452	0
IS	676	5639	5154	485	0
IS	677	5436	4948	488	0
IS	678	5486	5027	459	0
IS	679	5416	4978	438	0
IS	680	5241	4821	420	0
IS	681	5180	4765	415	0
IS	682	5409	4943	466	0
IS	683	5188	4756	432	0
IS	684	5206	4787	419	0
IS	685	5211	4753	458	0
IS	686	5175	4757	418	0
IS	687	5186	4760	426	0
IS	688	5292	4843	449	0
IS	689	5097	4682	415	0
IS	690	5487	5001	486	0
IS	691	5327	4817	510	0
IS	692	5281	4823	458	0
IS	693	5313	4835	478	0
IS	694	5385	4925	460	0
IS	695	5434	4922	512	0
IS	696	5330	4839	491	0
IS	697	5512	4991	521	0
IS	698	5141	4690	451	0
IS	699	5282	4806	476	0
IS	700	5462	5009	453	0
IS	701	5429	4950	479	0
IS	702	5210	4773	437	0
IS	703	5380	4917	463	0
IS	704	4995	4576	419	0
IS	705	5212	4742	470	0
IS	706	5200	4720	480	0
IS	707	5315	4830	485	0
IS	708	5130	4704	426	0
IS	709	5071	4631	440	0
IS	710	5072	4647	425	0
IS	711	4964	4542	422	0
IS	712	5113	4651	462	0
IS	713	5124	4671	453	0
IS	714	4988	4577	411	0
IS	715	5022	4591	431	0
IS	716	5077	4625	452	0
IS	717	4885	4460	425	0
IS	718	5107	4650	457	0
IS	719	4908	4477	431	0
IS	720	4995	4570	425	0
IS	721	4736	4328	408	0
IS	722	4899	4493	406	0
IS	723	4940	4515	425	0
IS	724	5051	4606	445	0
IS	725	4836	4430	406	0
IS	726	4860	4442	418	0
IS	727	4772	4359	413	0
IS	728	4916	4459	457	0
IS	729	4755	4338	417	0
IS	730	4665	4286	379	0
IS	731	4946	4528	418	0
IS	732	4927	4484	443	0
IS	733	4917	4487	430	0
IS	734	5173	4718	455	0
IS	735	5379	4899	480	0
IS	736	5240	4784	456	0
IS	737	5059	4608	451	0
IS	738	4959	4530	429	0
IS	739	5184	4769	415	0
IS	740	5129	4699	430	0
IS	741	5032	4641	391	0
IS	742	5183	4730	453	0
IS	743	4996	4517	479	0
IS	744	5072	4576	496	0
IS	745	4827	4355	472	0
IS	746	4688	4290	398	0
IS	747	4511	4107	404	0
IS	748	4524	4118	406	0
IS	749	4696	4289	407	0
IS	750	4641	4242	399	0
IS	751	4584	4165	419	0
IS	752	4653	4243	410	0
IS	753	4584	4189	395	0
IS	754	4651	4246	405	0
IS	755	4691	4304	387	0
IS	756	4610	4211	399	0
IS	757	4588	4198	390	0
IS	758	4340	4008	332	0
IS	759	4473	4101	372	0
IS	760	4373	4014	359	0
IS	761	4616	4233	383	0
IS	762	4512	4116	396	0
IS	763	4535	4141	394	0
IS	764	4317	3958	359	0
IS	765	4501	4129	372	0
IS	766	4422	4049	373	0
IS	767	4344	3964	380	0
IS	768	4536	4162	374	0
IS	769	4491	4096	395	0
IS	770	4556	4164	392	0
IS	771	4500	4134	366	0
IS	772	4424	4046	378	0
IS	773	4506	4126	380	0
IS	774	4306	3934	372	0
IS	775	4591	4220	371	0
IS	776	4464	4099	365	0
IS	777	4657	4244	413	0
IS	778	4367	4006	361	0
IS	779	4376	3970	406	0
IS	780	4451	4050	401	0
IS	781	4414	4017	397	0
IS	782	4393	3998	395	0
IS	783	4422	4020	402	0
IS	784	4608	4184	424	0
IS	785	4498	4062	436	0
IS	786	4365	3990	375	0
IS	787	4473	4074	399	0
IS	788	4397	4017	380	0
IS	789	4332	3948	384	0
IS	790	4445	4059	386	0
IS	791	4589	4161	428	0
IS	792	4579	4148	431	0
IS	793	4398	3979	419	0
IS	794	4576	4134	442	0
IS	795	4749	4303	446	0
IS	796	4636	4222	414	0
IS	797	4609	4164	445	0
IS	798	4349	3904	445	0
IS	799	4513	4072	441	0
IS	800	4596	4139	457	0
IS	801	4329	3917	412	0
IS	802	4566	4135	431	0
IS	803	4431	4012	419	0
IS	804	4459	3990	469	0
IS	805	4603	4135	468	0
IS	806	4504	4031	473	0
IS	807	4741	4288	453	0
IS	808	4396	3982	414	0
IS	809	4572	4110	462	0
IS	810	4481	4045	436	0
IS	811	4430	3991	439	0
IS	812	4456	4005	451	0
IS	813	4612	4164	448	0
IS	814	4554	4118	436	0
IS	815	4322	3874	448	0
IS	816	4444	4010	434	0
IS	817	4298	3844	454	0
IS	818	4453	3996	457	0
IS	819	4257	3827	430	0
IS	820	4571	4101	470	0
IS	821	4487	4021	466	0
IS	822	4552	4118	434	0
IS	823	4602	4121	481	0
IS	824	4488	4059	429	0
IS	825	4509	4057	452	0
IS	826	4349	3916	433	0
IS	827	4643	4172	471	0
IS	828	4572	4127	445	0
IS	829	4360	3940	420	0
IS	830	4362	3952	410	0
IS	831	4365	3950	415	0
IS	832	4312	3882	430	0
IS	833	4122	3735	387	0
IS	834	4192	3803	389	0
IS	835	4329	3947	382	0
IS	836	4499	4080	419	0
IS	837	4345	3957	388	0
IS	838	4428	4029	399	0
IS	839	4316	3926	390	0
IS	840	4233	3853	380	0
IS	841	4353	3969	384	0
IS	842	4309	3898	411	0
IS	843	4392	3998	394	0
IS	844	4306	3905	401	0
IS	845	4303	3912	391	0
IS	846	4463	4067	396	0
IS	847	4591	4158	433	0
IS	848	4489	4083	406	0
IS	849	4388	4008	380	0
IS	850	4431	4048	383	0
IS	851	4522	4135	387	0
IS	852	4702	4305	397	0
IS	853	4779	4360	419	0
IS	854	4908	4470	438	0
IS	855	4703	4277	426	0
IS	856	4739	4281	458	0
IS	857	4508	4077	431	0
IS	858	4337	3942	395	0
IS	859	4394	4003	391	0
IS	860	4262	3860	402	0
IS	861	4398	3990	408	0
IS	862	4543	4073	470	0
IS	863	4286	3899	387	0
IS	864	4200	3790	410	0
IS	865	4301	3931	370	0
IS	866	4283	3865	418	0
IS	867	4468	4067	401	0
IS	868	4418	4025	393	0
IS	869	4459	4063	396	0
IS	870	4310	3926	384	0
IS	871	4368	3933	435	0
IS	872	4346	3941	405	0
IS	873	4199	3808	391	0
IS	874	4344	3923	421	0
IS	875	3969	3624	345	0
IS	876	4083	3748	335	0
IS	877	3989	3627	362	0
IS	878	4227	3870	357	0
IS	879	4150	3781	369	0
IS	880	4148	3788	360	0
IS	881	4083	3729	354	0
IS	882	4134	3762	372	0
IS	883	4182	3790	392	0
IS	884	4129	3748	381	0
IS	885	4208	3830	378	0
IS	886	4523	4124	399	0
IS	887	4163	3791	372	0
IS	888	4184	3822	362	0
IS	889	4231	3863	368	0
IS	890	4221	3831	390	0
IS	891	3927	3559	368	0
IS	892	4306	3907	399	0
IS	893	4176	3770	406	0
IS	894	4340	3907	433	0
IS	895	4147	3760	387	0
IS	896	4069	3698	371	0
IS	897	4167	3801	366	0
IS	898	4364	3980	384	0
IS	899	4167	3779	388	0
IS	900	4311	3898	413	0
IS	901	4170	3806	364	0
IS	902	4270	3901	369	0
IS	903	4287	3888	399	0
IS	904	4436	4059	377	0
IS	905	4412	4053	359	0
IS	906	4206	3827	379	0
IS	907	3743	3436	307	0
IS	908	4248	3851	397	0
IS	909	4214	3836	378	0
IS	910	4172	3807	365	0
IS	911	4096	3768	328	0
IS	912	4045	3699	346	0
IS	913	4074	3723	351	0
IS	914	4108	3761	347	0
IS	915	4026	3635	391	0
IS	916	4236	3861	375	0
IS	917	4488	4051	437	0
IS	918	4505	4104	401	0
IS	919	4277	3908	369	0
IS	920	4069	3695	374	0
IS	921	4194	3797	397	0
IS	922	4107	3757	350	0
IS	923	4029	3666	363	0
IS	924	4173	3818	355	0
IS	925	3897	3542	355	0
IS	926	4059	3664	395	0
IS	927	4096	3742	354	0
IS	928	4389	4012	377	0
IS	929	4266	3909	357	0
IS	930	4336	3957	379	0
IS	931	4391	4052	339	0
IS	932	4191	3869	322	0
IS	933	4227	3877	350	0
IS	934	4226	3883	343	0
IS	935	4153	3814	339	0
IS	936	4251	3896	355	0
IS	937	4169	3812	357	0
IS	938	3868	3550	318	0
IS	939	4022	3695	327	0
IS	940	4102	3750	352	0
IS	941	4084	3738	346	0
IS	942	4318	4001	317	0
IS	943	3861	3512	349	0
IS	944	3942	3596	346	0
IS	945	3984	3636	348	0
IS	946	3919	3582	337	0
IS	947	3993	3655	338	0
IS	948	3792	3453	339	0
IS	949	3813	3471	342	0
IS	950	3919	3572	347	0
IS	951	3826	3500	326	0
IS	952	3738	3432	306	0
IS	953	3782	3452	330	0
IS	954	3859	3518	341	0
IS	955	3775	3436	339	0
IS	956	3657	3355	302	0
IS	957	3789	3448	341	0
IS	958	3879	3517	362	0
IS	959	3843	3523	320	0
IS	960	4064	3691	373	0
IS	961	3918	3572	346	0
IS	962	3966	3622	344	0
IS	963	4049	3691	358	0
IS	964	3899	3561	338	0
IS	965	4012	3673	339	0
IS	966	3930	3562	368	0
IS	967	3949	3600	349	0
IS	968	4123	3758	365	0
IS	969	3860	3550	310	0
IS	970	3916	3586	330	0
IS	971	3854	3532	322	0
IS	972	3963	3603	360	0
IS	973	3961	3578	383	0
IS	974	3982	3638	344	0
IS	975	3835	3489	346	0
IS	976	4027	3681	346	0
IS	977	4053	3711	342	0
IS	978	3713	3385	328	0
IS	979	3867	3514	353	0
IS	980	3877	3531	346	0
IS	981	3983	3637	346	0
IS	982	4020	3652	368	0
IS	983	3775	3471	304	0
IS	984	4059	3719	340	0
IS	985	4001	3622	379	0
IS	986	3859	3525	334	0
IS	987	3824	3477	347	0
IS	988	4217	3849	368	0
IS	989	4154	3777	377	0
IS	990	4175	3762	413	0
IS	991	4069	3696	373	0
IS	992	3954	3594	360	0
IS	993	4033	3649	384	0
IS	994	3860	3527	333	0
IS	995	3968	3607	361	0
IS	996	3841	3519	322	0
IS	997	4037	3699	338	0
IS	998	3776	3456	320	0
IS	999	3978	3644	334	0
IS	1000	3826	3475	351	0
IS	1001	3976	3656	320	0
IS	1002	3948	3622	326	0
IS	1003	3863	3541	322	0
IS	1004	3772	3449	323	0
IS	1005	3981	3613	368	0
IS	1006	3915	3553	362	0
IS	1007	3953	3603	350	0
IS	1008	3906	3565	341	0
IS	1009	4024	3628	396	0
IS	1010	3917	3581	336	0
IS	1011	4102	3715	387	0
IS	1012	4273	3799	474	0
IS	1013	4115	3706	409	0
IS	1014	3906	3510	396	0
IS	1015	3842	3460	382	0
IS	1016	4045	3657	388	0
IS	1017	3788	3438	350	0
IS	1018	4063	3669	394	0
IS	1019	4210	3807	403	0
IS	1020	4041	3656	385	0
IS	1021	4007	3664	343	0
IS	1022	4195	3770	425	0
IS	1023	3995	3584	411	0
IS	1024	4174	3762	412	0
IS	1025	4110	3718	392	0
IS	1026	4164	3776	388	0
IS	1027	4099	3733	366	0
IS	1028	4092	3709	383	0
IS	1029	4022	3651	371	0
IS	1030	3985	3623	362	0
IS	1031	3897	3524	373	0
IS	1032	4162	3771	391	0
IS	1033	4043	3689	354	0
IS	1034	4108	3724	384	0
IS	1035	3897	3524	373	0
IS	1036	3977	3626	351	0
IS	1037	4014	3618	396	0
IS	1038	3873	3525	348	0
IS	1039	4160	3782	378	0
IS	1040	4130	3776	354	0
IS	1041	4115	3745	370	0
IS	1042	4119	3732	387	0
IS	1043	4219	3820	399	0
IS	1044	4154	3754	400	0
IS	1045	4054	3666	388	0
IS	1046	4153	3779	374	0
IS	1047	4194	3798	396	0
IS	1048	4072	3690	382	0
IS	1049	3997	3662	335	0
IS	1050	4144	3755	389	0
IS	1051	4151	3758	393	0
IS	1052	4176	3779	397	0
IS	1053	4198	3810	388	0
IS	1054	4090	3724	366	0
IS	1055	4083	3731	352	0
IS	1056	3994	3626	368	0
IS	1057	4052	3683	369	0
IS	1058	4134	3774	360	0
IS	1059	4132	3760	372	0
IS	1060	4350	4008	342	0
IS	1061	4327	3958	369	0
IS	1062	4482	4136	346	0
IS	1063	4343	3983	360	0
IS	1064	4356	3986	370	0
IS	1065	4331	3969	362	0
IS	1066	4225	3855	370	0
IS	1067	4070	3703	367	0
IS	1068	4312	3941	371	0
IS	1069	4216	3844	372	0
IS	1070	4365	3997	368	0
IS	1071	4068	3720	348	0
IS	1072	4133	3835	298	0
IS	1073	4154	3841	313	0
IS	1074	4079	3751	328	0
IS	1075	4068	3741	327	0
IS	1076	4164	3827	337	0
IS	1077	4477	4137	340	0
IS	1078	4277	3954	323	0
IS	1079	4082	3756	326	0
IS	1080	4275	3936	339	0
IS	1081	4215	3896	319	0
IS	1082	3920	3615	305	0
IS	1083	3744	3416	328	0
IS	1084	3744	3448	296	0
IS	1085	3640	3335	305	0
IS	1086	3605	3324	281	0
IS	1087	3884	3547	337	0
IS	1088	3721	3401	320	0
IS	1089	3815	3485	330	0
IS	1090	3781	3458	323	0
IS	1091	3799	3466	333	0
IS	1092	3505	3213	292	0
IS	1093	3735	3412	323	0
IS	1094	3858	3528	330	0
IS	1095	3949	3633	316	0
IS	1096	3893	3577	316	0
IS	1097	3895	3572	323	0
IS	1098	3986	3631	355	0
IS	1099	3964	3619	345	0
IS	1100	4086	3724	362	0
IS	1101	3741	3408	333	0
IS	1102	3780	3455	325	0
IS	1103	3757	3409	348	0
IS	1104	3820	3447	373	0
IS	1105	3942	3580	362	0
IS	1106	3882	3532	350	0
IS	1107	3727	3407	320	0
IS	1108	3821	3493	328	0
IS	1109	3789	3463	326	0
IS	1110	3701	3378	323	0
IS	1111	3724	3379	345	0
IS	1112	3869	3506	363	0
IS	1113	3785	3443	342	0
IS	1114	3763	3450	313	0
IS	1115	3931	3597	334	0
IS	1116	3887	3534	353	0
IS	1117	3755	3404	351	0
IS	1118	3825	3492	333	0
IS	1119	3996	3638	358	0
IS	1120	3829	3508	321	0
IS	1121	3704	3392	312	0
IS	1122	3832	3518	314	0
IS	1123	3921	3583	338	0
IS	1124	3812	3511	301	0
IS	1125	3871	3551	320	0
IS	1126	3871	3512	359	0
IS	1127	3805	3456	349	0
IS	1128	3933	3595	338	0
IS	1129	3981	3636	345	0
IS	1130	3895	3571	324	0
IS	1131	3661	3350	311	0
IS	1132	3767	3453	314	0
IS	1133	3832	3498	334	0
IS	1134	3626	3301	325	0
IS	1135	3841	3509	332	0
IS	1136	3948	3627	321	0
IS	1137	4032	3696	336	0
IS	1138	3808	3496	312	0
IS	1139	3587	3271	316	0
IS	1140	3656	3311	345	0
IS	1141	3772	3439	333	0
IS	1142	3842	3523	319	0
IS	1143	3958	3639	319	0
IS	1144	3882	3585	297	0
IS	1145	3957	3649	308	0
IS	1146	3915	3586	329	0
IS	1147	3846	3503	343	0
IS	1148	3739	3398	341	0
IS	1149	3973	3593	380	0
IS	1150	3975	3599	376	0
IS	1151	3851	3489	362	0
IS	1152	3771	3426	345	0
IS	1153	3767	3414	353	0
IS	1154	3775	3452	323	0
IS	1155	3752	3397	355	0
IS	1156	3740	3394	346	0
IS	1157	3828	3478	350	0
IS	1158	3791	3461	330	0
IS	1159	3744	3388	356	0
IS	1160	3759	3411	348	0
IS	1161	3902	3559	343	0
IS	1162	3826	3517	309	0
IS	1163	3640	3306	334	0
IS	1164	3831	3511	320	0
IS	1165	3563	3259	304	0
IS	1166	3748	3414	334	0
IS	1167	3722	3402	320	0
IS	1168	3889	3541	348	0
IS	1169	3729	3364	365	0
IS	1170	3813	3489	324	0
IS	1171	3604	3289	315	0
IS	1172	3501	3207	294	0
IS	1173	3697	3380	317	0
IS	1174	3654	3342	312	0
IS	1175	3677	3369	308	0
IS	1176	3638	3315	323	0
IS	1177	3680	3358	322	0
IS	1178	3687	3370	317	0
IS	1179	3654	3333	321	0
IS	1180	3743	3435	308	0
IS	1181	3758	3436	322	0
IS	1182	3790	3467	323	0
IS	1183	3824	3502	322	0
IS	1184	3900	3580	320	0
IS	1185	3689	3379	310	0
IS	1186	3689	3390	299	0
IS	1187	3738	3420	318	0
IS	1188	3742	3425	317	0
IS	1189	3887	3547	340	0
IS	1190	3648	3334	314	0
IS	1191	3746	3424	322	0
IS	1192	3861	3528	333	0
IS	1193	3608	3307	301	0
IS	1194	3678	3393	285	0
IS	1195	3751	3442	309	0
IS	1196	3553	3262	291	0
IS	1197	3669	3371	298	0
IS	1198	3735	3418	317	0
IS	1199	3777	3432	345	0
IS	1200	3508	3216	292	0
IS	1201	3635	3357	278	0
IS	1202	3760	3441	319	0
IS	1203	3560	3243	317	0
IS	1204	3546	3228	318	0
IS	1205	3574	3255	319	0
